Id,Action
495,0.9385081906107082
496,1
497,0.9953020134228188
498,0.992988697443511
499,1
500,0.9896273275839743
501,1
502,0.879099254159495
503,0.9741258741258741
504,0.9840297663712342
505,0.9833859699492773
506,0.992
507,1
508,0.992290407242731
509,1
510,0.7534590144633192
511,0.9543565301905772
512,0.9416666666666668
513,0.9579428571428572
514,0.8011463046757165
515,1
516,0.9942307692307694
517,0.9995495495495496
518,0.9675326820165797
519,0.9736842105263157
520,0.8782046264320134
521,0.975389652226012
522,0.9684313725490196
523,1
524,0.44984550507010274
525,0.9104825999719528
526,0.6955693115231997
527,0.9967948717948719
528,0.9455577295244968
529,0.9536256011838699
530,1
531,0.9737797763952386
532,0.9590136054421767
533,0.9989071038251366
534,0.93735558840436894
535,0.9836837481305623
536,0.9993150684931507
537,0.9831903256560791
538,0.9270136054421769
539,0.9317832826307402
540,0.9863689721815729
541,0.9727851544148555
542,0.9887052525928404
543,0.8423358270659934
544,0.9995495495495496
545,0.9812980622458702
546,0.9970029672289937
547,0.6454802327478384
548,0.7108790376053802
549,0.9654768884511273
550,0.930797726022373
551,0.9917238749046529
552,0.9491896504290782
553,0.9754617153560998
554,0.8972139893301719
555,0.9909301249421564
556,1
557,0.9793103448275862
558,0.984051672099481
559,0.9757154245428434
560,0.9728102036628401
561,0.9660017034637095
562,0.9540023080407479
563,0.9967997799779977
564,0.8354434565872746
565,0.9818727490996398
566,0.7950033310757109
567,0.9603901648731643
568,0.7527310695948569
569,0.9854010316794197
570,0.9458592848904267
571,0.7092390594795368
572,0.9506416464891041
573,0.7991183278336621
574,0.8049175050301811
575,0.9993694167104572
576,0.9960671568089543
577,0.9796169490878069
578,0.9952017234625931
579,0.9125777406479161
580,0.9408593048945759
581,0.9942307692307694
582,0.9857823664749361
583,0.9993694167104572
584,0.9439696815616292
585,0.9941908713692946
586,0.9714285714285715
587,0.9967304625199361
588,0.9461355054411256
589,0.9882557998928985
590,0.8752358844589023
591,0.9342059263843702
592,1
593,0.8860087082728592
594,0.9316753926701571
595,1
596,1
597,0.9868852459016393
598,0.938268458326727
599,0.9764705882352942
600,0.9705646301378031
601,0.98590017921878
602,0.9823888840185852
603,1
604,0.8951777181449735
605,0.9932979749276761
606,0.993103448275862
607,0.98235014724042935
608,1
609,0.9984126984126984
610,0.925135533785286
611,0.9810617037073165
612,0.85
613,0.9849859455268003
614,0.8161565287245864
615,0.9972602739726029
616,0.6838952857194066
617,0.9157505030181087
618,0.8811851949866542
619,1
620,0.9181410092958979
621,0.9884363966027292
622,0.9321243893720957
623,0.9787442392487762
624,0.9268751196615508
625,0.9932979749276761
626,0.9850211408737772
627,0.9653135876329063
628,0.9876836560428618
629,0.9645712724805484
630,0.9978309551719956
631,0.991742904058175
632,0.9584531101359719
633,0.9960671568089543
634,0.9982683982683984
635,0.8842604433077579
636,0.9921084043671737
637,1
638,0.9215217391304348
639,0.9439253277685612
640,0.9933848133848133
641,0.9812980622458702
642,0.9409725158562369
643,0.9796169490878069
644,0.996309963099631
645,0.9894736842105264
646,0.8587805692101014
647,1
648,0.7253437942682794
649,0.9993694167104572
650,0.9642283298097251
651,0.9635120020052327
652,1
653,0.7543984973657528
654,0.993984962406015
655,0.9320075869543798
656,0.9329301249421563
657,0.9184962406015039
658,0.9745764146865271
659,0.9912753623188406
660,0.996734693877551
661,1
662,1
663,0.9778940699626435
664,0.9993694167104572
665,0.907667292057536
666,0.919965433895498
667,0.901694018773507
668,0.990909090909091
669,0.9941597047057019
670,0.8773147507977199
671,0.8718154959374658
672,0.9772837801070953
673,0.6164848484848484
674,1
675,0.9670075869543797
676,0.9711479929722195
677,0.6667563438288827
678,0.994052527230745
679,0.983522717534749
680,0.9866964698628026
681,0.8052463487014089
682,0.9208573946373697
683,0.9745920745920745
684,0.9872135994087212
685,0.9920959709234787
686,0.94919261822376
687,0.9827159701323449
688,0.9255511322826102
689,0.9936067997043606
690,0.989670957633107
691,0.9993694167104572
692,0.9527270751847023
693,0.9545252883762201
694,0.9444444444444444
695,0.9941908713692946
696,0.6714285714285715
697,0.9927915299731584
698,0.9896432996225546
699,0.9963031423290204
700,0.9776277150210362
701,0.9199999999999999
702,0.988907469342252
703,0.9971830985915492
704,0.8321428571428571
705,0.8601620526575765
706,0.7832536394839626
707,0.9872945867784843
708,0.9993694167104572
709,0.9909301249421564
710,0.9658153708437958
711,0.7465979051731031
712,0.9853745693866008
713,0.9993150684931507
714,0.9975512348922754
715,0.9797046198147322
716,0.8415825588261395
717,0.9781818181818182
718,0.9157505030181087
719,0.9395897363540253
720,0.9698590179873602
721,0.8759219376260642
722,1
723,0.9910569105691056
724,0.8988563122639963
725,0.9920762069712058
726,0.9354900229503302
727,1
728,0.9993694167104572
729,0.938491643640508
730,0.8509377620318878
731,0.659182518115942
732,0.9977272727272727
733,0.9993694167104572
734,1
735,0.9725373134328358
736,0.843406608055848
737,0.9698631328530258
738,1
739,0.9761479929722195
740,0.9927760101170506
741,0.9894595068005472
742,0.9511273752615992
743,0.9829699259371812
744,0.9961432506887054
745,0.9967304625199361
746,0.996309963099631
747,0.9971830985915492
748,0.9936067997043606
749,0.9982456140350877
750,1
751,1
752,0.9838365907299782
753,0.992290407242731
754,0.9960497623707016
755,0.9682893790311764
756,0.9190935343942195
757,0.9939572586588061
758,0.9613528175679471
759,0.9563825810671901
760,1
761,1
762,1
763,0.8154545454545454
764,0.8732989525534556
765,0.9125159012600819
766,0.9849984225921012
767,0.793596791608823
768,0.9967948717948719
769,0.934329501915709
770,0.9956521739130435
771,1
772,0.9799252262888626
773,0.9945172344285427
774,0.9378549898809296
775,0.9960497623707016
776,0.7180155442458674
777,0.9632798573975044
778,0.9907831503109865
779,0.9818181818181818
780,0.8764447966871186
781,0.8915825588261395
782,0.9882493873097855
783,1
784,0.8193941974617432
785,0.7536768115715484
786,0.9849859455268003
787,0.996309963099631
788,0.9882712369597616
789,0.9982456140350877
790,0.8647251348946264
791,0.978277721604314
792,0.9995495495495496
793,0.8675
794,0.9901492961751742
795,0.9546932742054693
796,0.9563447293447294
797,1
798,1
799,0.6827382792050106
800,0.9982456140350877
801,1
802,0.9869053163883159
803,0.8920555918576076
804,0.9883441675695197
805,0.9715415200499244
806,0.9853745693866008
807,0.8893168686040902
808,0.8888779920816534
809,0.940909090909091
810,0.9810617037073165
811,0.9954395886599275
812,0.648589247164445
813,1
814,0.9391789099416672
815,0.644272677676933
816,1
817,0.9995495495495496
818,0.9424366303226346
819,0.9841027863900846
820,0.9273966100219624
821,0.9855247195367511
822,0.97463382864586
823,0.990909090909091
824,0.9952380952380953
825,0.9953020134228188
826,0.8511087420042645
827,0.9939572586588061
828,0.9894409937888199
829,0.9956521739130435
830,0.9909301249421564
831,0.892680550481062
832,1
833,0.981614008622091
834,0.9692857142857143
835,0.9995495495495496
836,0.9986394557823128
837,0.9761479929722195
838,1
839,0.9190935343942195
840,0.9879101899827288
841,0.980084829886335
842,1
843,0.9990990990990991
844,0.9909301249421564
845,0.9761479929722195
846,0.9894688644688646
847,0.9362644900727586
848,0.9920398009950249
849,0.9129893132243764
850,0.5660554055285363
851,1
852,0.9766153846153847
853,0.9459097888840278
854,0.6354275525274409
855,0.9233642267048918
856,0.9927760101170506
857,0.9894595068005472
858,0.9442424242424243
859,1
860,1
861,0.9909301249421564
862,0.9387852934814418
863,1
864,0.99375
865,0.8884032308335164
866,0.96
867,0.9950229465120397
868,1
869,0.9959225869955416
870,0.9560491475146872
871,0.9233642267048918
872,0.922948928227922
873,0.989270373904812
874,0.9913675213675214
875,0.9953020134228188
876,0.9576206140350877
877,0.9
878,0.9594472379961564
879,0.9741244208365704
880,0.957189208498416
881,0.8018098455101148
882,0.9974025974025974
883,0.9973978919631094
884,0.9667908308537863
885,0.9882712369597616
886,0.9967213114754099
887,0.9304964539007091
888,0.9967997799779977
889,0.9540023080407479
890,0.9962276846697197
891,0.9516995387558053
892,0.8315022008803521
893,0.9519959194055456
894,0.9993694167104572
895,0.989670957633107
896,0.9587267233733604
897,0.7352818177013515
898,0.928644356211004
899,0.9776277150210362
900,0.9982683982683984
901,0.9229892553286609
902,0.9891304347826086
903,0.9940469412285695
904,0.9891744784502572
905,0.9756190476190476
906,0.9560491475146872
907,0.9692307692307693
908,0.9977997799779977
909,0.9048550724637682
910,0.9648431684204173
911,0.9384081715863895
912,0.9358352850122245
913,0.9990990990990991
914,0.9983402489626556
915,0.9853018518005923
916,0.9945205479452055
917,0.9733333333333334
918,0.8696851265147636
919,0.9893041086819938
920,0.9455577295244968
921,1
922,0.9902805316014709
923,0.7948051948051947
924,0.74082769501291
925,0.644272677676933
926,0.988907469342252
927,1
928,0.9993694167104572
929,0.9967997799779977
930,1
931,0.9943887775551102
932,1
933,0.9560491475146872
934,0.8335967916088229
935,0.9134812883848253
936,0.9005112076421122
937,0.9729142185663925
938,0.9869053163883159
939,0.8161565287245864
940,1
941,1
942,1
943,0.7628379754160728
944,0.9891744784502572
945,0.9722530596897487
946,0.9829263450466549
947,0.9909301249421564
948,0.7758053774029344
949,0.996309963099631
950,0.9902805316014709
951,0.9895679662802952
952,0.7576378452432161
953,0.9838365907299782
954,0.9857388613385615
955,0.9597046198147323
956,0.7104329908625231
957,0.9818181818181818
958,0.967529665587918
959,0.823030608076564
960,0.845522978930663
961,0.8997559427301816
962,1
963,0.9625
964,0.9593387614113003
965,0.8502025313827725
966,0.9995495495495496
967,0.9939572586588061
968,0.9600791028477026
969,1
970,0.919402499571991
971,1
972,0.9868852459016393
973,0.9651346472092672
974,1
975,0.8494061302681992
976,0.9081203515889115
977,0.9439253277685612
978,0.8315990225877584
979,0.9628628262031753
980,0.7092390594795368
981,0.994967242406194
982,0.9956098606582275
983,1
984,0.816092008164547
985,0.9832263872430929
986,0.957189208498416
987,0.9977011494252874
988,0.9967997799779977
989,0.9857142857142858
990,0.8008057209752126
991,0.7687030573781936
992,0.9826830214711073
993,1
994,0.9549249722660127
995,0.8891304347826086
996,0.9970772442588727
997,0.7119444444444445
998,0.9888888888888889
999,1
1000,0.9990990990990991
1001,0.9948717948717949
1002,0.9967948717948719
1003,0.9352624542640022
1004,0.9831998140524505
1005,0.9900900900900901
1006,0.8942855837746928
1007,0.9894595068005472
1008,0.9712480492980855
1009,0.9948717948717949
1010,0.8901221438378972
1011,0.9496268727932055
1012,0.9771471944882351
1013,0.9993694167104572
1014,0.9904926835217791
1015,0.98590017921878
1016,1
1017,0.5059322033898306
1018,0.9879101899827288
1019,0.8991304547968036
1020,1
1021,0.9849344615895138
1022,0.9733333333333334
1023,0.938268458326727
1024,1
1025,0.9606806629141253
1026,0.8556344485113637
1027,0.9909301249421564
1028,0.9439805763284911
1029,0.9712480492980855
1030,0.9738586616635396
1031,0.9772837801070953
1032,0.9995495495495496
1033,0.9993694167104572
1034,0.9423544039594368
1035,0.9993694167104572
1036,1
1037,0.659182518115942
1038,0.8295424836601308
1039,0.9234371959578377
1040,0.9972602739726029
1041,0.9888646911519894
1042,0.9868777477468308
1043,0.3951504139739434
1044,0.8999219376260642
1045,0.5734439855487651
1046,0.9863689721815729
1047,0.9894116454593341
1048,1
1049,0.5642726776769329
1050,0.9977997799779977
1051,1
1052,0.8977021836790726
1053,1
1054,0.9290353089533416
1055,0.981614008622091
1056,0.8155395569992703
1057,0.9599922133168475
1058,0.9823538934757974
1059,0.8507741347905282
1060,0.9826830214711073
1061,0.9761479929722195
1062,0.95
1063,0.9739130434782609
1064,0.972166555332888
1065,0.9995495495495496
1066,0.9957359501907638
1067,0.9189661319073084
1068,0.6685278815822713
1069,0.895865634096776
1070,0.9867403314917127
1071,0.6972556402228955
1072,0.9993694167104572
1073,0.938211181453043
1074,1
1075,1
1076,0.9701943547549167
1077,0.9759956086748673
1078,0.9850211408737772
1079,1
1080,0.8697021051831404
1081,0.9982456140350877
1082,1
1083,0.993984962406015
1084,1
1085,0.8915825588261395
1086,0.9993694167104572
1087,0.9064767145494319
1088,0.9618133308391549
1089,0.8380694193598913
1090,1
1091,0.9229722310884136
1092,0.9982456140350877
1093,0.9567550032587615
1094,0.9829699259371812
1095,0.9963031423290204
1096,0.9894992010041408
1097,0.9927536231884059
1098,1
1099,0.9733333333333334
1100,0.9286378429116047
1101,0.8155395569992703
1102,0.7175824175824175
1103,0.9967213114754099
1104,0.9104825999719528
1105,1
1106,0.9977272727272727
1107,0.992988697443511
1108,0.9977997799779977
1109,1
1110,0.9760233918128656
1111,0.9982683982683984
1112,0.9715914448587716
1113,0.9993694167104572
1114,0.9829699259371812
1115,1
1116,0.9199999999999999
1117,0.9362948176077112
1118,0.9594472379961564
1119,0.8675
1120,0.9693169043050036
1121,1
1122,0.9108308308308308
1123,0.7872907595549105
1124,0.9291783196760534
1125,0.9995495495495496
1126,0.9869354299096689
1127,0.9978309551719956
1128,0.9893844334228638
1129,0.9993694167104572
1130,0.9993694167104572
1131,0.9806644089662957
1132,0.9362948176077112
1133,0.9909301249421564
1134,0.9993694167104572
1135,0.7670527180676889
1136,0.9927868852459018
1137,0.9958738540520718
1138,0.9953020134228188
1139,0.95
1140,0.8634615384615385
1141,0.9664215450643854
1142,0.9840297663712342
1143,0.9961400289406533
1144,0.9572771423005204
1145,0.95
1146,0.9993694167104572
1147,0.9728875379939209
1148,0.93735558840436894
1149,0.9909301249421564
1150,0.9877249967370283
1151,0.9921864028088094
1152,0.9912554112554112
1153,0.9923734853884534
1154,0.7950033310757109
1155,1
1156,0.9993694167104572
1157,0.9982456140350877
1158,0.9228293711588076
1159,0.9826830214711073
1160,0.9461196443672282
1161,0.9961432506887054
1162,0.9883327223447538
1163,0.9923579029039
1164,0.9695518808376944
1165,0.9975834667615489
1166,0.9929558619942924
1167,1
1168,0.9992753623188406
1169,0.8236433597185575
1170,0.8018098970630655
1171,0.9893041086819938
1172,0.9995495495495496
1173,1
1174,0.9272945867784843
1175,0.9993694167104572
1176,0.9749500169335155
1177,0.9982456140350877
1178,1
1179,0.9991525423728813
1180,0.8641101902240683
1181,0.9684472049689441
1182,0.9887052525928404
1183,0.9817469691836582
1184,0.9022994343253743
1185,0.9993694167104572
1186,0.9899106021693715
1187,0.9904263272795628
1188,0.7180155442458674
1189,0.9902805316014709
1190,0.9855247195367511
1191,0.9540023080407479
1192,0.9990990990990991
1193,0.9943888647237931
1194,0.9857811737378205
1195,0.9774779449922159
1196,0.9699474875945464
1197,0.9910569105691056
1198,0.990909090909091
1199,0.9902439024390244
1200,1
1201,0.8252158392278707
1202,1
1203,0.9993694167104572
1204,0.9829849651631829
1205,0.9456640951761315
1206,0.8621858155026716
1207,0.6222222222222222
1208,0.9941908713692946
1209,0.8438958916900093
1210,0.9617886178861788
1211,0.989670957633107
1212,0.9578921240165028
1213,0.9900647254213665
1214,0.9726660440174495
1215,0.9953020134228188
1216,0.9202746490267337
1217,0.9948051948051948
1218,0.9892392016567584
1219,0.9887052525928404
1220,0.962601693051891
1221,0.9645712724805484
1222,0.9857811737378205
1223,0.9857811737378205
1224,0.8487537993920972
1225,0.9739130434782609
1226,0.9505177944255541
1227,0.9972602739726029
1228,1
1229,0.9870778381513634
1230,0.9993694167104572
1231,0.9991525423728813
1232,0.9829263450466549
1233,1
1234,0.9990990990990991
1235,0.9830254981722522
1236,0.8780866045048157
1237,1
1238,0.9785974886208667
1239,0.971644410656442
1240,0.9796169490878069
1241,0.9553037004275395
1242,1
1243,0.9921568627450981
1244,1
1245,0.9927760101170506
1246,0.06136363636363636
1247,0.980797237445522
1248,1
1249,0.8988563122639963
1250,0.9953020134228188
1251,0.9115583656367086
1252,0.795388925190941
1253,0.9993694167104572
1254,0.973496905393457
1255,0.9977997799779977
1256,1
1257,0.9047381513541393
1258,0.9055247195367511
1259,0.9857811737378205
1260,1
1261,0.9822970063574046
1262,0.9802985074626867
1263,0.9812980622458702
1264,0.9971830985915492
1265,0.9982456140350877
1266,0.9943887775551102
1267,0.9991525423728813
1268,0.9966638474691575
1269,0.9189928845101261
1270,0.9956521739130435
1271,0.894112025245119
1272,0.9961137768555742
1273,0.9833333333333332
1274,0.8920555918576076
1275,1
1276,1
1277,0.9785974886208667
1278,0.993687012279959
1279,0.9897693760171556
1280,0.8580588663197359
1281,0.9977997799779977
1282,0.9957359501907638
1283,0.9270136054421769
1284,0.9910569105691056
1285,1
1286,0.9828571428571429
1287,0.9208573946373697
1288,0.93735558840436894
1289,0.9612828586929927
1290,0.9870967741935484
1291,0.9991525423728813
1292,0.9053647354372742
1293,0.9560491475146872
1294,0.9303278831824843
1295,0.9967997799779977
1296,0.9888888888888889
1297,0.9920764331493878
1298,0.9203860348858711
1299,0.8732989525534556
1300,0.9961538461538462
1301,0.9960690866774538
1302,0.7410529101356195
1303,0.9689176865969452
1304,0.9380201722985749
1305,0.8525498610845718
1306,0.9855247195367511
1307,0.9995495495495496
1308,0.9526895636303303
1309,0.9942889593373261
1310,0.8954545454545455
1311,0.9333333333333332
1312,0.9977997799779977
1313,0.8892706561278849
1314,0.9407658179178903
1315,0.9542328042328043
1316,0.954311280452799
1317,1
1318,0.9894116454593341
1319,0.9875
1320,0.8444194517073452
1321,0.8947862648337225
1322,0.9894595068005472
1323,0.9927915299731584
1324,0.9953017587437938
1325,0.8899327731092438
1326,0.9741258741258741
1327,0.8008057209752126
1328,0.9938775510204081
1329,0.9714285714285715
1330,0.9899106021693715
1331,0.9631675771408617
1332,0.9158592848904267
1333,0.93735558840436894
1334,0.9466977842302569
1335,0.9823538934757974
1336,1
1337,0.9811111111111112
1338,0.9943887775551102
1339,0.9360087082728592
1340,0.919090909090909
1341,0.9812980622458702
1342,0.9959225869955416
1343,0.9912479740680713
1344,0.9863689721815729
1345,0.9877551020408163
1346,0.9855099795693855
1347,0.9950228679042239
1348,0.9993694167104572
1349,0.9894595068005472
1350,0.9545920745920746
1351,0.8240424771331215
1352,0.9604587168308306
1353,0.9810617037073165
1354,0.9887052525928404
1355,0.9496623888468342
1356,1
1357,0.9421496490267337
1358,0.8518159546576433
1359,0.6872167498608152
1360,0.907667292057536
1361,0.8665277942280636
1362,0.9254990583804144
1363,0.974366109144683
1364,0.9806644089662957
1365,0.9993694167104572
1366,0.9982456140350877
1367,1
1368,0.9468458633446039
