Id,Action
365,0.9995549734332632
366,0.9967490539886408
367,0.9922120410884413
368,0.9978925926742606
369,1
370,0.898859904193996
371,0.9963342169041135
372,0.9766228385413988
373,0.8464716237350157
374,0.8160947558196607
375,0.8972298924563297
376,0.9678314136251908
377,0.6541089608639443
378,0.9519209961502573
379,0.9853689581042467
380,0.8815384930744855
381,0.9299370357309927
382,0.979567445128049
383,0.9973413228747425
384,0.99321143736442985
385,0.8032519930486952
386,0.9702809870484015
387,0.9853096030104199
388,0.9970776080545835
389,1
390,0.9950668402980687
391,0.983690827489718
392,1
393,0.9773861387111326
394,0.9697099936578603
395,0.8181701206164352
396,0.9925820782751186
397,1
398,1
399,0.9766135038903854
400,0.9191887118154266
401,1
402,0.9517802731006255
403,0.992262369252717
404,0.991730108908459
405,0.9888299858760231
406,0.8890639757982045
407,0.8347157242920802
408,0.991936247237914
409,0.9963342169041135
410,0.9651155784816404
411,0.9963473728401527
412,0.8589193864535704
413,0.8698631461624245
414,0.9924814743077696
415,1
416,0.9851213257850899
417,0.9476151040811882
418,0.9153143774834686
419,0.8922750227789404
420,1
421,1
422,0.963907650038627
423,0.987439590222709
424,0.8948251172707323
425,0.9953274947981327
426,1
427,1
428,1
429,0.8141056602829239
430,0.994254433916103
431,0.9791688794374909
432,0.9820564742226953
433,0.9785397487719237
434,0.6677240907789682
435,0.9880876078696661
436,0.9980840966855866
437,0.9597769207601252
438,0.8444331475956014
439,0.9531145452398391
440,0.8404114206590128
441,0.989127901244031
442,1
443,0.9956441105597651
444,0.9428910831071253
445,0.9203574143860921
446,0.9846826921327406
447,0.9106408435339839
448,1
449,0.9804153661549148
450,0.8854200827119348
451,0.7718556804583889
452,0.9278986177850435
453,1
454,0.9089114523067051
455,0.9185071121718682
456,0.9972368862427142
457,0.992778812409377
458,0.9917541264177512
459,0.9887529253939435
460,0.8691796936794294
461,0.8798801118513472
462,1
463,1
464,0.9381226532649293
465,0.9840307780674831
466,0.9994751829381519
467,0.4728825241866296
468,0.9652478717244405
469,1
470,0.9538701088243206
471,0.9835159297567372
472,0.9968047783578344
473,1
474,0.995784896618514
475,0.8976190067814526
476,0.9597419698865008
477,0.9898653226813746
478,0.9900863425360665
479,0.9921700628634422
480,0.9966929287134532
481,0.9991066171338063
482,0.9553527359462887
483,0.9925820782751186
484,1
485,0.9792294247445918
486,0.9415672096846691
487,0.881929561951043
488,1
489,0.9671582792942695
490,0.9415672096846691
491,0.9922651806700844
492,0.954804775516813
493,0.8817248969431063
494,0.9966363958779323
495,0.8986543402803607
496,0.9996340306818358
497,0.9936896759199341
498,0.9931787872739668
499,0.9840491157639014
500,0.9861686881711584
501,1
502,0.9282138911857795
503,0.9937224841048915
504,0.995241403384308
505,0.9811541025908861
506,0.9824106562530907
507,1
508,0.9952052540011782
509,0.935415353634364
510,0.6741031982724366
511,0.960441170699786
512,0.9898580045125677
513,0.9599629477749638
514,0.5160860010079237
515,1
516,0.9960367077714696
517,0.995798896144245
518,0.9829006279441794
519,0.8301511167874075
520,0.8532736092144907
521,0.9770609860981575
522,0.8540216183398428
523,0.995734378530808
524,0.6704458360914266
525,0.8876078396968954
526,0.6886441250608704
527,0.9931557173683817
528,0.8915398999298922
529,0.9298731371329595
530,1
531,0.9777463661868773
532,0.9422910309503016
533,0.975871867115976
534,0.9177985741252735
535,0.9380563435526649
536,1
537,1
538,0.946894402735011
539,0.9813232879016728
540,0.9880904001436863
541,0.9447572225216521
542,0.9876459392503546
543,0.8217642266613654
544,0.9933365671544718
545,0.9062692147588636
546,1
547,0.8440531385069584
548,0.6596563838771904
549,0.9765169336558895
550,0.9106771144588599
551,0.9688194155247989
552,0.9951905522305591
553,0.9901278808515244
554,0.8678179079151609
555,0.8938567301546987
556,1
557,0.9901429884688496
558,0.9578048835773504
559,0.9597679976437818
560,0.9706768731581604
561,0.9557216707059892
562,0.90418985843862
563,0.9954745214678515
564,0.7952503394818322
565,0.984906217076216
566,0.8674251126621376
567,0.9376979247952609
568,0.8306297663355502
569,0.9845061616644826
570,0.8883848704482082
571,0.6758111941669532
572,0.8541198097827116
573,0.826435290017081
574,0.8638560169791603
575,1
576,0.9700328208561994
577,0.9758454471790521
578,0.9782694984060402
579,0.8517351265484538
580,0.9495430623973938
581,0.9952860030373147
582,0.9934559731715802
583,0.9990646619062302
584,0.9173189265705274
585,1
586,1
587,0.9978840073363536
588,0.9730601324494883
589,1
590,0.9477827878735838
591,0.976555601589134
592,0.9282896494220255
593,0.8697676575477569
594,1
595,1
596,1
597,1
598,0.8806559645109002
599,0.9152844284458782
600,0.9982712209459653
601,0.9847467239972635
602,0.9675029802420785
603,1
604,0.8861533092604588
605,0.9689548258907327
606,0.9751234647770343
607,0.9653146552622409
608,0.9987649851549283
609,0.9639895200455928
610,0.8594868151824949
611,0.9787919780492571
612,1
613,0.9901779416151067
614,0.7654824385747141
615,0.996168601981537
616,0.7083745962416866
617,0.8706437495450402
618,0.9001127086083719
619,1
620,0.9701704443590129
621,0.9919853686596753
622,0.9369340481280549
623,0.9519486259413459
624,0.9645651581775864
625,0.9689548258907327
626,0.9911335185686858
627,0.9883209674728666
628,0.926193109809629
629,0.9883648533816454
630,1
631,0.9868796067059258
632,0.9927903230829133
633,0.9700328208561994
634,1
635,0.9054020966896441
636,0.9693658775752754
637,0.9683840316723631
638,0.989623706573497
639,0.9610046332746028
640,0.9852096242074113
641,0.9046061705923052
642,0.9490072749130172
643,0.9703712977584391
644,0.9990646619062302
645,0.9355743658517351
646,0.785718770528229
647,1
648,0.9571901904193465
649,0.9873680181236767
650,0.880695543200897
651,0.9777715331611061
652,1
653,0.8623193854171407
654,0.9428148244816712
655,0.9586455823282183
656,0.9794618133970685
657,0.8704002530414787
658,1
659,0.9025136876383129
660,0.9566531500995537
661,0.9360662401235896
662,0.9868502497815788
663,0.9881911484003785
664,1
665,0.9024715277274182
666,0.9306399732132147
667,0.9560318028513402
668,0.974094234587874
669,0.994254433916103
670,0.8615799790483916
671,0.9601628243287156
672,0.9729990944720279
673,0.7142481005070127
674,0.9817341804257265
675,0.9600805416663009
676,0.9766026623281882
677,0.9085292460461529
678,0.9878818459335796
679,0.9372624477618448
680,0.968831795974777
681,0.8593249153750986
682,0.755561551489851
683,0.9932922193137249
684,1
685,0.9793179624518855
686,0.8784485256947857
687,0.9901109550066397
688,0.9514600404987072
689,0.9906111595979147
690,0.9945504174485084
691,1
692,0.9572595982092444
693,0.9133350292541232
694,1
695,0.9916517028387579
696,0.6803200333042668
697,1
698,0.9474070717150268
699,0.9735432571372815
700,0.9869512333681599
701,0.9789964651107208
702,0.990255956818711
703,0.9808538941217358
704,0.7433980839705187
705,0.930385504921043
706,0.6596178398165721
707,0.9882988103487245
708,0.9980840966855866
709,0.9837463793308076
710,0.9822807175339741
711,0.9925820782751186
712,0.9871628096890992
713,1
714,0.982648123242886
715,0.999354087798043
716,0.7969009143972269
717,0.9980366403777383
718,0.8706437495450402
719,0.9689642586884949
720,0.955314144643808
721,0.6991435552921281
722,0.9792461326461113
723,0.954976471646028
724,0.8987661126793564
725,0.9818513620975122
726,0.9432516613721051
727,0.9934252242249068
728,1
729,0.9698291792830297
730,0.873297212159467
731,0.6150273321537344
732,1
733,1
734,0.9980366403777383
735,0.9495296045648987
736,0.8220325354656074
737,0.9752636910727414
738,0.9904732485577621
739,0.9873097257787122
740,1
741,0.9946699295291543
742,0.9425681832991714
743,0.9913789999022365
744,0.9844484838963871
745,0.9946699295291543
746,0.9842985436400238
747,0.9911335185686858
748,0.9906111595979147
749,1
750,1
751,0.9980840966855866
752,0.9578033830551604
753,0.9914821781730143
754,0.9856827400132071
755,0.9917105326054219
756,0.8709225889086487
757,0.9935991731578082
758,0.9019371529434829
759,0.9208383662969086
760,0.9461530497015027
761,0.9212545074816444
762,0.8843303497296451
763,0.9518268252205541
764,0.9158961745435885
765,0.9817646204785726
766,0.9346990237725149
767,0.8884593431054015
768,1
769,0.9932467434344163
770,0.9985549909949383
771,1
772,0.982854961176119
773,0.9707590012883154
774,0.8187420511804742
775,0.9464464397745798
776,0.6545088830879832
777,0.9252103307689798
778,0.9732993759600232
779,0.9964642828150284
780,0.7680915861619124
781,0.8464716237350157
782,0.989311692729571
783,1
784,0.8790771010370525
785,0.6725383584962296
786,0.9880443762219456
787,0.9812947094920691
788,0.9705536710537604
789,0.9869626271663272
790,0.9252779314687376
791,0.9530742813130475
792,1
793,0.9352772903573088
794,0.9736863610738579
795,0.9959046431319476
796,0.9478704960756923
797,0.9958654998311715
798,0.9943792916525642
799,0.8207872046937064
800,0.9919093666697988
801,1
802,0.957168723646621
803,0.8667267240574521
804,0.9350420900488734
805,0.9908818539823777
806,0.9871628096890992
807,0.6505508722365592
808,0.878426262526049
809,0.9230512568857819
810,0.9787919780492571
811,0.9352915329663581
812,0.5431197333884368
813,0.9918429561335709
814,0.9153143774834686
815,0.6439295313543567
816,1
817,0.9941757945574797
818,0.922982311935292
819,0.9707981338420614
820,0.9746345860226732
821,0.9533918633640398
822,0.9552507134166417
823,1
824,0.9062098216931597
825,0.9610986306432524
826,0.8480515186946952
827,0.979037681179729
828,1
829,0.998813674904115
830,0.9749636004114975
831,0.9331599996008392
832,0.9884994546214555
833,0.9787222773008594
834,0.8487042882650702
835,0.9753896627238986
836,0.9878145714325047
837,0.9422999184050639
838,0.9916152254222337
839,0.8820301693140677
840,0.9345167383351572
841,0.9719201898823775
842,0.9864746311877266
843,0.9902274202059679
844,1
845,0.9206389365098303
846,0.9906111595979147
847,0.9499825804819921
848,1
849,0.8703344196401306
850,0.8646403752466725
851,0.9813508484036741
852,0.971130731123421
853,0.9595777193372647
854,0.6520676766838972
855,1
856,0.9891484080621085
857,0.9677781347617657
858,0.9736400873982796
859,0.9686293037276121
860,0.9996732891149196
861,0.9947336846740307
862,0.9207512960889962
863,1
864,0.9316335487230191
865,0.8481627626250078
866,0.8853395639038358
867,0.9914615962657495
868,0.9678769694446526
869,1
870,0.9416221484217406
871,1
872,0.9190222647529166
873,0.9777739692870139
874,0.9691679679382049
875,0.9670281797875967
876,0.980060747455485
877,0.9765189101442073
878,0.9408636223422208
879,0.9795900437816872
880,0.9415672096846691
881,0.8900757775457391
882,1
883,0.9907334011045573
884,0.9863514972217827
885,0.8904517958912602
886,0.9998285645492938
887,0.8752614789466867
888,0.9954745214678515
889,0.9126958159058935
890,1
891,1
892,0.8733121144221936
893,0.9680513746849624
894,1
895,0.9945504174485084
896,0.9966363958779323
897,0.9035766345496983
898,1
899,0.9869512333681599
900,1
901,1
902,0.9659845800801696
903,0.9875823908052737
904,0.9940227966671891
905,0.9749581518053746
906,0.9416221484217406
907,0.9968601083071514
908,0.9983632108712223
909,0.8970685664793017
910,0.9226733016485453
911,0.9731105174685682
912,0.9665418689339209
913,0.9704036874648803
914,0.9986332027748236
915,0.9640351725468858
916,0.901786067944109
917,0.8976190067814526
918,0.8403232822128274
919,0.9984088243982018
920,0.8785421959365933
921,0.9978440044753165
922,0.984762466434784
923,0.7633656120293175
924,0.7755669925714428
925,0.6231209203413632
926,0.990210277550882
927,1
928,0.9998669527507806
929,0.9954745214678515
930,1
931,0.9755820059610735
932,0.9918598054586959
933,0.9416221484217406
934,0.8915350777486758
935,0.9781461740677608
936,0.9201132217649448
937,0.9477176426183829
938,0.9701373740250414
939,0.7654824385747141
940,0.9991334347063263
941,1
942,1
943,0.955091950337453
944,0.9940227966671891
945,0.8449013089343311
946,0.9959150885021394
947,0.9860325440343312
948,0.6855216062107171
949,0.9973979584377877
950,0.9858008724209424
951,0.9836682825503675
952,0.7664578092766378
953,0.958852190989713
954,0.9659380538874734
955,0.9976466835558742
956,0.7507179545449649
957,0.9880565997429701
958,0.8894696852310663
959,0.7863805108265088
960,0.891670560314838
961,0.9385984620613975
962,0.9991066171338063
963,1
964,0.9523204315700471
965,0.6411845790620754
966,0.983690827489718
967,0.992940637250961
968,0.9313225571997954
969,1
970,0.96732968746707515
971,0.985604332064023
972,1
973,0.9934826927800531
974,1
975,0.8719302094873821
976,0.9627973793578803
977,0.9610046332746028
978,0.9601429397644738
979,0.9533809826415947
980,0.6758111941669532
981,1
982,0.9820729550796078
983,0.9994751829381519
984,0.8874327977073775
985,0.9840491157639014
986,0.9415672096846691
987,1
988,0.9954745214678515
989,0.9845216518114003
990,0.8696099761838083
991,0.8684081110549896
992,0.9822808824088742
993,1
994,0.9959589451399201
995,0.9856993857516158
996,0.9833145205991325
997,0.6332059346779364
998,0.9666917998171867
999,0.9986662597814017
1000,0.989025926590427
1001,0.9739891783144993
1002,0.9309608147080816
1003,0.9636809223652485
1004,0.9686235382747352
1005,0.9716047601447567
1006,0.919732173612303
1007,0.9854028572989302
1008,0.979665610700667
1009,0.9991483656826476
1010,0.7768282561607271
1011,0.9931557173683817
1012,0.9757695708435721
1013,1
1014,0.9903320970343082
1015,0.9859834790009095
1016,1
1017,0.7390826945866227
1018,0.9324348053064672
1019,0.8694364552609988
1020,0.9908779082027821
1021,1
1022,0.9959855447250788
1023,0.9344116715773548
1024,1
1025,0.961429788613028
1026,0.9000629582877332
1027,0.9749636004114975
1028,0.8801706656642807
1029,0.979665610700667
1030,0.9865034266428074
1031,0.967761706359557
1032,0.9786543162969422
1033,0.9987212880896615
1034,0.9128382472423886
1035,1
1036,0.992671704841531
1037,0.6150273321537344
1038,0.9092933634695674
1039,0.8973965220391275
1040,0.9817813584534115
1041,0.9869314772253107
1042,0.9868493158677539
1043,0.6487413359202986
1044,0.47374302626807
1045,0.81909218086683655
1046,0.9901875255364245
1047,0.995734378530808
1048,0.9835159297567372
1049,0.5588959212641288
1050,1
1051,1
1052,1
1053,1
1054,0.9334915080475479
1055,0.9880332921715469
1056,0.8360335567950504
1057,0.941948656375784
1058,0.9625077321189093
1059,0.9117146674182861
1060,0.9847480975557956
1061,0.9944477297528471
1062,0.9755210726923926
1063,0.9597419698865008
1064,0.9724457469766373
1065,0.9954745214678515
1066,0.9968047783578344
1067,0.8012730687405424
1068,0.6677240907789682
1069,1
1070,0.9949257589433327
1071,0.8560989423568257
1072,0.9948541805675543
1073,0.9796554707541514
1074,1
1075,1
1076,0.9800825279073933
1077,0.9882988103487245
1078,0.9949257589433327
1079,1
1080,0.8982601029783321
1081,1
1082,0.9991899098652917
1083,0.961782888964274
1084,0.9976964673073373
1085,0.9162364590657356
1086,0.9981312793524278
1087,0.8882256952495363
1088,0.9947088690794827
1089,0.9741929151536518
1090,1
1091,0.9081862347707634
1092,1
1093,0.9740771082733424
1094,0.9638195881805127
1095,0.9968601083071514
1096,0.965681150756174
1097,0.9897076483676319
1098,0.9889881278900994
1099,0.8976190067814526
1100,0.8586625956688209
1101,0.8360335567950504
1102,0.9076077767086093
1103,0.9916152254222337
1104,0.8876078396968954
1105,0.996522080031245
1106,1
1107,0.9899210208656228
1108,0.9996732891149196
1109,0.9944091453605106
1110,0.9938384567760017
1111,1
1112,0.9971310576964809
1113,0.9850006752888067
1114,0.9859431810765935
1115,0.878641025025448
1116,0.991075256835016
1117,0.9080689134867168
1118,0.9487720262274034
1119,0.9352772903573088
1120,0.9583312216775538
1121,0.9813826263770803
1122,0.9510089008153382
1123,0.8077960839531787
1124,0.94815253834299
1125,0.9949966404142349
1126,0.9775783616439541
1127,1
1128,0.9906816128992761
1129,0.9988517017110836
1130,0.9992312519540978
1131,0.9674679176320149
1132,0.9407404531672796
1133,0.9921726455554909
1134,0.9967490539886408
1135,0.9745277016627709
1136,0.9578643227439702
1137,0.9795014496463668
1138,0.9940158375277904
1139,1
1140,0.9814736588853245
1141,0.9725201815551431
1142,0.9908927013651128
1143,0.9549771275457539
1144,0.9511992849040145
1145,0.9966363958779323
1146,1
1147,0.9898305469117333
1148,0.923853173291619
1149,0.8938567301546987
1150,0.9678062845670338
1151,0.9969150501602242
1152,0.9621075211541924
1153,0.9945605720193711
1154,0.8806444135444015
1155,1
1156,0.9966363958779323
1157,0.987168475313309
1158,0.9784542723164762
1159,0.9818179990255355
1160,0.9074226274193078
1161,0.9895893029183104
1162,0.9941825790066172
1163,0.9914982196869253
1164,0.9564810119412134
1165,1
1166,1
1167,1
1168,0.9836033850280439
1169,0.9039419303512441
1170,0.8911170658746349
1171,0.9984088243982018
1172,0.9836502942647845
1173,0.9779474483710947
1174,0.9924814743077696
1175,0.994254433916103
1176,0.9714214447021942
1177,0.9970776080545835
1178,1
1179,0.9934252242249068
1180,0.8535779247763439
1181,0.9646824799954621
1182,0.9860501178919202
1183,0.9618330810114047
1184,0.6558595768990183
1185,1
1186,0.9731137733217791
1187,0.9557931012354979
1188,0.614267410848587
1189,0.984762466434784
1190,0.9877884631588989
1191,0.90418985843862
1192,0.9984541878860861
1193,0.9979889067741394
1194,0.9556063529319967
1195,0.9471040808553405
1196,0.9343297436902795
1197,1
1198,0.9761896439891341
1199,1
1200,1
1201,0.9745716648367486
1202,0.9350777221622152
1203,0.9985888089262867
1204,0.9957995458472595
1205,0.8988703804636141
1206,0.8765760378019665
1207,1
1208,1
1209,0.8977831222067639
1210,0.9795943068855872
1211,0.9891392719192009
1212,0.94342200761746
1213,0.9968047783578344
1214,0.9947088690794827
1215,0.99027372639859
1216,0.8423478886747443
1217,0.9853786675097097
1218,0.9964642828150284
1219,0.9738976040662221
1220,0.9218405798788979
1221,0.9873017071179911
1222,0.9555354714610945
1223,0.9768691178170646
1224,0.9184808747930019
1225,0.9745244113000154
1226,0.9881872753259656
1227,0.9759196143067608
1228,0.967548103682101
1229,0.9682321905788737
1230,0.994254433916103
1231,0.9893608498431731
1232,0.9908540715880246
1233,1
1234,0.9814664414985435
1235,0.9731581096710343
1236,0.8241572746118154
1237,1
1238,0.9690128202655538
1239,0.9758824586696514
1240,0.9693969375952962
1241,0.9817801008117227
1242,0.9958432181243007
1243,0.9771678355938174
1244,0.9914414441452235
1245,1
1246,0.8429273553715757
1247,0.9821667503962955
1248,1
1249,0.8541065168483548
1250,0.993934472692584
1251,0.9743370846901728
1252,0.8538294799513414
1253,1
1254,0.9748447705295247
1255,0.964346049106067
1256,1
1257,0.8364366537005069
1258,0.9762648831771874
1259,0.9873818332334798
1260,1
1261,0.9744279897946917
1262,0.9725170828612939
1263,0.9962716039902583
1264,0.9908779082027821
1265,0.9974444087431588
1266,0.9618044978000798
1267,0.9943322104035998
1268,0.9769388518950097
1269,0.9974954574861097
1270,0.9959235318199837
1271,0.9078912276623751
1272,0.99849930444586
1273,0.9320704543853727
1274,0.8716443307915526
1275,0.9908908297940354
1276,0.9968601083071514
1277,0.9611878399683377
1278,0.9976964673073373
1279,1
1280,0.9632818617212935
1281,0.9940962701293271
1282,0.9978440044753165
1283,0.946894402735011
1284,0.9972368862427142
1285,1
1286,0.9942429905267945
1287,0.8396893332264742
1288,0.923853173291619
1289,0.9615573689191852
1290,0.9376455912546329
1291,1
1292,0.8878221885357604
1293,0.9416221484217406
1294,0.9670233748385444
1295,0.9954745214678515
1296,0.958622675685671
1297,1
1298,0.8949209067013711
1299,0.9158961745435885
1300,0.9863729452771851
1301,0.9992312519540978
1302,0.6915950009184229
1303,0.9989383715226576
1304,0.9616149917662878
1305,0.8707928266000944
1306,1
1307,0.9946351024991633
1308,0.9772406728357808
1309,0.9965794486535349
1310,0.9555599058357953
1311,0.976036180548188
1312,0.9900393385358764
1313,0.8248243532749978
1314,0.9122156832397765
1315,0.9935538323464753
1316,0.9907648915164313
1317,1
1318,0.9971861469743177
1319,1
1320,0.9390247755923915
1321,0.8078420927406634
1322,0.9918938239253849
1323,1
1324,1
1325,0.9647348954351053
1326,0.9999051721581436
1327,0.8696099761838083
1328,0.9634434778305225
1329,1
1330,0.9699569344245574
1331,0.9521336767569528
1332,0.9191887118154266
1333,0.923792710397406
1334,0.9290486865285049
1335,0.9274069867467605
1336,1
1337,0.972247454274979
1338,0.9968601083071514
1339,0.9151880072555343
1340,0.9828086332143007
1341,0.8837096360178163
1342,0.9945743536513655
1343,0.9733366754209286
1344,0.9880904001436863
1345,0.9995945927502866
1346,0.9823877194930818
1347,0.9823909864765198
1348,1
1349,0.9824193287133861
1350,0.9893908123611859
1351,0.8337555159151305
1352,0.9367981179494669
1353,0.9787919780492571
1354,0.9828598045995688
1355,0.9057637106023728
1356,1
1357,0.9140444110169301
1358,0.7831704597806517
1359,0.7731623468649615
1360,0.9024715277274182
1361,0.9479995951796356
1362,0.9769241571343555
1363,0.9774511096044938
1364,0.9711206381997303
1365,0.9803449423545881
1366,0.9854684704272965
1367,1
1368,0.973543111158519
1369,0.999354087798043
1370,0.9083042002707181
1371,0.9850004292627319
1372,0.8125560712728683
1373,0.7663433070875693
1374,0.9815999534396914
1375,1
1376,0.9883391098352473
1377,0.9455636779989082
1378,0.9686230202000337
1379,0.9936845286592346
1380,0.9983173441324826
1381,1
